S0,K,moneyness,log_moneyness,r,T,sigma,sigma2,n,inv_n,inv_sqrt_n,option_type,cv_mc_price,cv_mc_se,tw_price,tw_residual,tw_abs_residual,tw_rel_residual,scaled_tw_residual,scaled_tw_abs_residual
80,88.0,1.1,0.09531017980432493,0.05,0.25,0.1,0.010000000000000002,52,0.019230769230769232,0.1386750490563073,call,0.0009160883106568757,5.635638280504445e-06,0.0008315242447826218,-8.456406587425383e-05,8.456406587425383e-05,-0.09230994969646286,-1.0570508234281729e-06,1.0570508234281729e-06
80,88.0,1.1,0.09531017980432493,0.05,0.25,0.1,0.010000000000000002,126,0.007936507936507936,0.0890870806374748,call,0.000821346401086014,5.036161436418657e-06,0.0007464964214875238,-7.48499795984902e-05,7.48499795984902e-05,-0.09113083042614036,-9.356247449811275e-07,9.356247449811275e-07
80,88.0,1.1,0.09531017980432493,0.05,0.25,0.2,0.04000000000000001,12,0.08333333333333333,0.2886751345948129,call,0.1755254789543814,6.86737416532514e-05,0.17096999885152656,-0.004555480102854836,0.004555480102854836,-0.0259533836910298,-5.6943501285685454e-05,5.6943501285685454e-05
80,88.0,1.1,0.09531017980432493,0.05,0.25,0.2,0.04000000000000001,26,0.038461538461538464,0.19611613513818404,call,0.1522748204266214,6.74001104190418e-05,0.14745350682003877,-0.004821313606582639,0.004821313606582639,-0.03166192278588794,-6.026642008228299e-05,6.026642008228299e-05
80,88.0,1.1,0.09531017980432493,0.05,0.25,0.2,0.04000000000000001,52,0.019230769230769232,0.1386750490563073,call,0.14276949641275125,6.607035133665683e-05,0.13791249127690838,-0.004857005135842862,0.004857005135842862,-0.03401990801873464,-6.071256419803578e-05,6.071256419803578e-05
80,88.0,1.1,0.09531017980432493,0.05,0.25,0.2,0.04000000000000001,126,0.007936507936507936,0.0890870806374748,call,0.13742712339476681,6.549002041557426e-05,0.13246140158672162,-0.004965721808045193,0.004965721808045193,-0.03613349159452963,-6.207152260056491e-05,6.207152260056491e-05
80,88.0,1.1,0.09531017980432493,0.05,0.25,0.3,0.09,12,0.08333333333333333,0.2886751345948129,call,0.6993578025255925,0.0001795983627479371,0.6880927077449827,-0.011265094780609886,0.011265094780609886,-0.016107770214228285,-0.00014081368475762356,0.00014081368475762356
80,88.0,1.1,0.09531017980432493,0.05,0.25,0.3,0.09,26,0.038461538461538464,0.19611613513818404,call,0.636984681423063,0.00017397982641686427,0.6247038373882141,-0.012280844034848859,0.012280844034848859,-0.019279653644751232,-0.00015351055043561073,0.00015351055043561073
80,88.0,1.1,0.09531017980432493,0.05,0.25,0.3,0.09,52,0.019230769230769232,0.1386750490563073,call,0.6110154318797963,0.00017010188648407254,0.5981629261581844,-0.012852505721611895,0.012852505721611895,-0.021034666312880194,-0.00016065632152014868,0.00016065632152014868
80,88.0,1.1,0.09531017980432493,0.05,0.25,0.3,0.09,126,0.007936507936507936,0.0890870806374748,call,0.5953631029807551,0.0001671706071643938,0.5827572296217989,-0.012605873358956243,0.012605873358956243,-0.021173420549314294,-0.00015757341698695304,0.00015757341698695304
80,88.0,1.1,0.09531017980432493,0.05,0.25,0.4,0.16000000000000003,12,0.08333333333333333,0.2886751345948129,call,1.4274058493555672,0.00033911496766530276,1.411667458960141,-0.01573839039542624,0.01573839039542624,-0.01102586934369904,-0.00019672987994282797,0.00019672987994282797
80,88.0,1.1,0.09531017980432493,0.05,0.25,0.4,0.16000000000000003,26,0.038461538461538464,0.19611613513818404,call,1.3263510111948138,0.0003277230646207437,1.3084763608433039,-0.017874650351509924,0.017874650351509924,-0.013476561031463264,-0.00022343312939387405,0.00022343312939387405
80,88.0,1.1,0.09531017980432493,0.05,0.25,0.4,0.16000000000000003,52,0.019230769230769232,0.1386750490563073,call,1.283056664372194,0.0003214494621151219,1.264787041983089,-0.01826962238910479,0.01826962238910479,-0.01423913915605918,-0.00022837027986380987,0.00022837027986380987
80,88.0,1.1,0.09531017980432493,0.05,0.25,0.4,0.16000000000000003,126,0.007936507936507936,0.0890870806374748,call,1.258150680787628,0.00031746606367052683,1.239285195772136,-0.0188654850154919,0.0188654850154919,-0.014994614956359379,-0.00023581856269364875,0.00023581856269364875
80,88.0,1.1,0.09531017980432493,0.05,0.25,0.5,0.25,12,0.08333333333333333,0.2886751345948129,call,2.259527384432626,0.0005573997922559284,2.2427170268081174,-0.016810357624508665,0.016810357624508665,-0.007439767156763093,-0.00021012947030635832,0.00021012947030635832
80,88.0,1.1,0.09531017980432493,0.05,0.25,0.5,0.25,26,0.038461538461538464,0.19611613513818404,call,2.121763455268422,0.0005323570185723406,2.101773608145818,-0.01998984712260432,0.01998984712260432,-0.009421336328971424,-0.000249873089032554,0.000249873089032554
80,88.0,1.1,0.09531017980432493,0.05,0.25,0.5,0.25,52,0.019230769230769232,0.1386750490563073,call,2.061785287478577,0.0005197393757442352,2.0417888136769786,-0.019996473801598302,0.019996473801598302,-0.009698620861754537,-0.00024995592251997876,0.00024995592251997876
80,88.0,1.1,0.09531017980432493,0.05,0.25,0.5,0.25,126,0.007936507936507936,0.0890870806374748,call,2.029414509660674,0.0005193930190698944,2.006683203762179,-0.022731305898495258,0.022731305898495258,-0.01120091819107769,-0.00028414132373119074,0.00028414132373119074
80,88.0,1.1,0.09531017980432493,0.05,0.25,0.6,0.36,12,0.08333333333333333,0.2886751345948129,call,3.149412994515414,0.0008357660177064943,3.1345373884342957,-0.014875606081118153,0.014875606081118153,-0.004723294819391255,-0.00018594507601397693,0.00018594507601397693
80,88.0,1.1,0.09531017980432493,0.05,0.25,0.6,0.36,26,0.038461538461538464,0.19611613513818404,call,2.97592632067192,0.000799307046859226,2.957569116797047,-0.01835720387487294,0.01835720387487294,-0.0061685680009470655,-0.00022946504843591176,0.00022946504843591176
80,88.0,1.1,0.09531017980432493,0.05,0.25,0.6,0.36,52,0.019230769230769232,0.1386750490563073,call,2.8999440963916854,0.000776777558025574,2.882035325652179,-0.017908770739506252,0.017908770739506252,-0.006175557232909974,-0.00022385963424382816,0.00022385963424382816
80,88.0,1.1,0.09531017980432493,0.05,0.25,0.6,0.36,126,0.007936507936507936,0.0890870806374748,call,2.8569008582950746,0.0007633048747601931,2.8377657893507653,-0.019135068944309275,0.019135068944309275,-0.0066978414349767096,-0.00023918836180386593,0.00023918836180386593
80,96.0,1.2,0.1823215567939546,0.05,0.25,0.1,0.010000000000000002,12,0.08333333333333333,0.2886751345948129,call,0.0,0.0,2.4073214532057066e-09,2.4073214532057066e-09,2.4073214532057066e-09,2407.321453205707,3.009151816507133e-11,3.009151816507133e-11
80,96.0,1.2,0.1823215567939546,0.05,0.25,0.1,0.010000000000000002,26,0.038461538461538464,0.19611613513818404,call,0.0,0.0,7.05615075511221e-10,7.05615075511221e-10,7.05615075511221e-10,705.615075511221,8.820188443890262e-12,8.820188443890262e-12
80,96.0,1.2,0.1823215567939546,0.05,0.25,0.1,0.010000000000000002,52,0.019230769230769232,0.1386750490563073,call,0.0,0.0,4.0165729548982377e-10,4.0165729548982377e-10,4.0165729548982377e-10,401.65729548982375,5.020716193622797e-12,5.020716193622797e-12
80,96.0,1.2,0.1823215567939546,0.05,0.25,0.1,0.010000000000000002,126,0.007936507936507936,0.0890870806374748,call,0.0,0.0,2.8524750547405563e-10,2.8524750547405563e-10,2.8524750547405563e-10,285.24750547405563,3.5655938184256955e-12,3.5655938184256955e-12
80,96.0,1.2,0.1823215567939546,0.05,0.25,0.2,0.04000000000000001,12,0.08333333333333333,0.2886751345948129,call,0.003851793793306723,2.762193325638403e-05,0.003344730447884408,-0.0005070633454223148,0.0005070633454223148,-0.13164342969331347,-6.338291817778934e-06,6.338291817778934e-06
80,96.0,1.2,0.1823215567939546,0.05,0.25,0.2,0.04000000000000001,26,0.038461538461538464,0.19611613513818404,call,0.002749919199880195,2.4094052967728985e-05,0.002315116791098088,-0.0004348024087821069,0.0004348024087821069,-0.1581146125315427,-5.435030109776336e-06,5.435030109776336e-06
80,96.0,1.2,0.1823215567939546,0.05,0.25,0.2,0.04000000000000001,52,0.019230769230769232,0.1386750490563073,call,0.002373394020514174,2.400736102144021e-05,0.0019573441107184706,-0.00041604990979570355,0.00041604990979570355,-0.1752974458516459,-5.200623872446294e-06,5.200623872446294e-06
80,96.0,1.2,0.1823215567939546,0.05,0.25,0.2,0.04000000000000001,126,0.007936507936507936,0.0890870806374748,call,0.0021646006622026066,2.3054053011602916e-05,0.0017681407284742309,-0.0003964599337283757,0.0003964599337283757,-0.1831561546899624,-4.955749171604696e-06,4.955749171604696e-06
80,96.0,1.2,0.1823215567939546,0.05,0.25,0.3,0.09,12,0.08333333333333333,0.2886751345948129,call,0.0940168008415939,0.0001279025473309861,0.08753443062672,-0.006482370214873898,0.006482370214873898,-0.06894906183625467,-8.102962768592372e-05,8.102962768592372e-05
80,96.0,1.2,0.1823215567939546,0.05,0.25,0.3,0.09,26,0.038461538461538464,0.19611613513818404,call,0.07806672858257578,0.00012378614691258902,0.07150355943029936,-0.006563169152276421,0.006563169152276421,-0.08407127173689839,-8.203961440345527e-05,8.203961440345527e-05
80,96.0,1.2,0.1823215567939546,0.05,0.25,0.3,0.09,52,0.019230769230769232,0.1386750490563073,call,0.07171703251322177,0.00012101886235418245,0.06523353419461139,-0.006483498318610378,0.006483498318610378,-0.09040388442473661,-8.104372898262973e-05,8.104372898262973e-05
80,96.0,1.2,0.1823215567939546,0.05,0.25,0.3,0.09,126,0.007936507936507936,0.0890870806374748,call,0.06820767669376475,0.00012014627064282567,0.06171639584302115,-0.006491280850743596,0.006491280850743596,-0.09516935872024798,-8.114101063429495e-05,8.114101063429495e-05
80,96.0,1.2,0.1823215567939546,0.05,0.25,0.4,0.16000000000000003,12,0.08333333333333333,0.2886751345948129,call,0.38668588079596744,0.0002882778666004626,0.36846382810354555,-0.018222052692421886,0.018222052692421886,-0.047123656687213376,-0.00022777565865527357,0.00022777565865527357
80,96.0,1.2,0.1823215567939546,0.05,0.25,0.4,0.16000000000000003,26,0.038461538461538464,0.19611613513818404,call,0.3397021264349547,0.0002824615762234223,0.32010927062632144,-0.019592855808633236,0.019592855808633236,-0.057676576871192556,-0.00024491069760791543,0.00024491069760791543
80,96.0,1.2,0.1823215567939546,0.05,0.25,0.4,0.16000000000000003,52,0.019230769230769232,0.1386750490563073,call,0.31942540773964245,0.00027241129405324455,0.3004028098966139,-0.019022597843028566,0.019022597843028566,-0.059552550868256296,-0.00023778247303785706,0.00023778247303785706
80,96.0,1.2,0.1823215567939546,0.05,0.25,0.4,0.16000000000000003,126,0.007936507936507936,0.0890870806374748,call,0.30844936810687335,0.00027049259438017436,0.2891183657699444,-0.01933100233692897,0.01933100233692897,-0.06267155759006468,-0.00024163752921161215,0.00024163752921161215
80,96.0,1.2,0.1823215567939546,0.05,0.25,0.5,0.25,12,0.08333333333333333,0.2886751345948129,call,0.874055133073741,0.0005047349968253387,0.8439981647449177,-0.03005696832882332,0.03005696832882332,-0.03438795470844459,-0.0003757121041102915,0.0003757121041102915
80,96.0,1.2,0.1823215567939546,0.05,0.25,0.5,0.25,26,0.038461538461538464,0.19611613513818404,call,0.7884083416825081,0.000492536989558169,0.7560220641197339,-0.032386277562774124,0.032386277562774124,-0.041078050358599676,-0.00040482846953467653,0.00040482846953467653
80,96.0,1.2,0.1823215567939546,0.05,0.25,0.5,0.25,52,0.019230769230769232,0.1386750490563073,call,0.7527598749438098,0.00047427958511243705,0.7194792547570629,-0.033280620186746934,0.033280620186746934,-0.044211469413445004,-0.0004160077523343367,0.0004160077523343367
80,96.0,1.2,0.1823215567939546,0.05,0.25,0.5,0.25,126,0.007936507936507936,0.0890870806374748,call,0.7317104100152405,0.00046225189252644815,0.6983528559457789,-0.033357554069461615,0.033357554069461615,-0.04558846452487511,-0.00041696942586827017,0.00041696942586827017
80,96.0,1.2,0.1823215567939546,0.05,0.25,0.6,0.36,12,0.08333333333333333,0.2886751345948129,call,1.5040012899332658,0.0007695362841708578,1.4669346083832744,-0.037066681549991376,0.037066681549991376,-0.024645378829187086,-0.0004633335193748922,0.0004633335193748922
80,96.0,1.2,0.1823215567939546,0.05,0.25,0.6,0.36,26,0.038461538461538464,0.19611613513818404,call,1.3805835462889702,0.0007463031738718786,1.3377734622367994,-0.042810084052170794,0.042810084052170794,-0.031008687715600378,-0.000535126050652135,0.000535126050652135
80,96.0,1.2,0.1823215567939546,0.05,0.25,0.6,0.36,52,0.019230769230769232,0.1386750490563073,call,1.3274207276586751,0.0007301166613646447,1.2835642156377818,-0.04385651202089336,0.04385651202089336,-0.03303889347746448,-0.000548206400261167,0.000548206400261167
80,96.0,1.2,0.1823215567939546,0.05,0.25,0.6,0.36,126,0.007936507936507936,0.0890870806374748,call,1.2961400824207951,0.0007180090370326356,1.2520605366095063,-0.04407954581128881,0.04407954581128881,-0.03400831932375831,-0.0005509943226411102,0.0005509943226411102
80,104.0,1.3,0.26236426446749106,0.05,0.25,0.1,0.010000000000000002,12,0.08333333333333333,0.2886751345948129,call,0.0,0.0,4.4155507783260415e-15,4.4155507783260415e-15,4.4155507783260415e-15,0.0044155507783260415,5.519438472907552e-17,5.519438472907552e-17
80,104.0,1.3,0.26236426446749106,0.05,0.25,0.1,0.010000000000000002,26,0.038461538461538464,0.19611613513818404,call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,104.0,1.3,0.26236426446749106,0.05,0.25,0.1,0.010000000000000002,52,0.019230769230769232,0.1386750490563073,call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,104.0,1.3,0.26236426446749106,0.05,0.25,0.1,0.010000000000000002,126,0.007936507936507936,0.0890870806374748,call,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,104.0,1.3,0.26236426446749106,0.05,0.25,0.2,0.04000000000000001,12,0.08333333333333333,0.2886751345948129,call,2.6602730593066836e-05,3.4213610869526678e-06,1.9283907811543052e-05,-7.318822781523784e-06,7.318822781523784e-06,-0.27511547192193886,-9.14852847690473e-08,9.14852847690473e-08
80,104.0,1.3,0.26236426446749106,0.05,0.25,0.2,0.04000000000000001,26,0.038461538461538464,0.19611613513818404,call,1.2739271899876945e-05,1.8535560811750128e-06,9.765570764469674e-06,-2.973701135407271e-06,2.973701135407271e-06,-0.23342787239167062,-3.717126419259089e-08,3.717126419259089e-08
80,104.0,1.3,0.26236426446749106,0.05,0.25,0.2,0.04000000000000001,52,0.019230769230769232,0.1386750490563073,call,1.181931562775362e-05,3.793903461720926e-06,7.151131305086165e-06,-4.668184322667455e-06,4.668184322667455e-06,-0.39496232012840243,-5.835230403334319e-08,5.835230403334319e-08
80,104.0,1.3,0.26236426446749106,0.05,0.25,0.2,0.04000000000000001,126,0.007936507936507936,0.0890870806374748,call,2.9387414886040163e-06,2.9387414886040163e-06,5.919440616334767e-06,2.980699127730751e-06,2.980699127730751e-06,1.014277417489575,3.7258739096634385e-08,3.7258739096634385e-08
80,104.0,1.3,0.26236426446749106,0.05,0.25,0.3,0.09,12,0.08333333333333333,0.2886751345948129,call,0.00845959093203678,6.924331422950052e-05,0.00695719523065517,-0.001502395701381611,0.001502395701381611,-0.17759673173935436,-1.8779946267270136e-05,1.8779946267270136e-05
80,104.0,1.3,0.26236426446749106,0.05,0.25,0.3,0.09,26,0.038461538461538464,0.19611613513818404,call,0.006079218776882183,5.755332230461901e-05,0.0049247127735053174,-0.0011545060033768652,0.0011545060033768652,-0.18991025750992477,-1.4431325042210815e-05,1.4431325042210815e-05
80,104.0,1.3,0.26236426446749106,0.05,0.25,0.3,0.09,52,0.019230769230769232,0.1386750490563073,call,0.00540706466975395,6.345198991199421e-05,0.004206919844229332,-0.0012001448255246176,0.0012001448255246176,-0.22195865942532375,-1.5001810319057721e-05,1.5001810319057721e-05
80,104.0,1.3,0.26236426446749106,0.05,0.25,0.3,0.09,126,0.007936507936507936,0.0890870806374748,call,0.004970037180092361,5.9842170290374664e-05,0.0038242500299249717,-0.0011457871501673895,0.0011457871501673895,-0.23053894943822062,-1.4322339377092368e-05,1.4322339377092368e-05
80,104.0,1.3,0.26236426446749106,0.05,0.25,0.4,0.16000000000000003,12,0.08333333333333333,0.2886751345948129,call,0.08531628155703924,0.00020391782262774388,0.07635266399083442,-0.008963617566204826,0.008963617566204826,-0.10506338769830341,-0.00011204521957756033,0.00011204521957756033
80,104.0,1.3,0.26236426446749106,0.05,0.25,0.4,0.16000000000000003,26,0.038461538461538464,0.19611613513818404,call,0.06981536870797729,0.00020255747887431126,0.06098370561458733,-0.008831663093389959,0.008831663093389959,-0.1265002714564312,-0.00011039578866737449,0.00011039578866737449
80,104.0,1.3,0.26236426446749106,0.05,0.25,0.4,0.16000000000000003,52,0.019230769230769232,0.1386750490563073,call,0.0638285198306251,0.000200487508131652,0.055066286051409605,-0.008762233779215492,0.008762233779215492,-0.13727772165901533,-0.00010952792224019365,0.00010952792224019365
80,104.0,1.3,0.26236426446749106,0.05,0.25,0.4,0.16000000000000003,126,0.007936507936507936,0.0890870806374748,call,0.060540501728307175,0.00019827119906999668,0.05177288748841578,-0.008767614239891398,0.008767614239891398,-0.14482229234304295,-0.00010959517799864247,0.00010959517799864247
80,104.0,1.3,0.26236426446749106,0.05,0.25,0.5,0.25,12,0.08333333333333333,0.2886751345948129,call,0.30300935820247465,0.0004296972026675879,0.2790914823428337,-0.023917875859640947,0.023917875859640947,-0.07893444612248154,-0.00029897344824551185,0.00029897344824551185
80,104.0,1.3,0.26236426446749106,0.05,0.25,0.5,0.25,26,0.038461538461538464,0.19611613513818404,call,0.259630060178659,0.0004037896270504323,0.23626711158718633,-0.023362948591472643,0.023362948591472643,-0.08998553008613841,-0.00029203685739340803,0.00029203685739340803
80,104.0,1.3,0.26236426446749106,0.05,0.25,0.5,0.25,52,0.019230769230769232,0.1386750490563073,call,0.24278594394925912,0.0004046517720153717,0.21911014864705333,-0.023675795302205788,0.023675795302205788,-0.09751715818916558,-0.00029594744127757233,0.00029594744127757233
80,104.0,1.3,0.26236426446749106,0.05,0.25,0.5,0.25,126,0.007936507936507936,0.0890870806374748,call,0.2336109432596111,0.00039959004066371335,0.2093694197114352,-0.02424152354817591,0.02424152354817591,-0.10376878415852454,-0.00030301904435219885,0.00030301904435219885
80,104.0,1.3,0.26236426446749106,0.05,0.25,0.6,0.36,12,0.08333333333333333,0.2886751345948129,call,0.6749890272622016,0.000695871789093662,0.634627630847091,-0.040361396415110606,0.040361396415110606,-0.05979563338802558,-0.0005045174551888826,0.0005045174551888826
