model,S0,K,moneyness,log_moneyness,r,T,n,inv_n,inv_sqrt_n,v0,theta,kappa,xi,rho,sigma_eff,tw_price,mc_price,mc_std_error,residual,scaled_residual,terminal_mean,average_mean,variance_mean,option_type,n_paths,seed
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.04,0.04,2.0,0.3,-0.4,0.2,20.846063221285092,20.866189187804764,0.03800311178770611,-0.02012596651967158,-0.0002012596651967158,102.54752465364297,101.36963314947076,0.04016891106093573,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.04,0.04,2.0,0.3,0.0,0.2,20.846063221285092,20.845633173164785,0.0384834469058988,0.0004300481203074469,4.300481203074469e-06,102.55158840507616,101.3627050030802,0.04016891106093573,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.04,0.04,2.0,0.6,-0.8,0.2,20.846063221285092,20.931821223747953,0.03641199258249871,-0.08575800246286036,-0.0008575800246286036,102.50916739521729,101.36487795331482,0.04425589805550428,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.04,0.04,2.0,0.6,-0.4,0.2,20.846063221285092,20.890524974848496,0.037688490788648665,-0.04446175356340376,-0.00044461753563403763,102.52564142962001,101.36132029988957,0.04425589805550428,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.04,0.04,2.0,0.6,0.0,0.2,20.846063221285092,20.85543967179455,0.038816954541262765,-0.009376450509456902,-9.376450509456901e-05,102.5412688153515,101.35883805693032,0.04425589805550428,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.04,0.09,0.5,0.1,-0.8,0.21391623737874826,20.852816031493557,20.883314256089218,0.03955371249286777,-0.030498224595660872,-0.00030498224595660873,102.57803603948021,101.39203706493694,0.05116512939651737,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.04,0.09,0.5,0.1,-0.4,0.21391623737874826,20.852816031493557,20.86942112006623,0.039733952802234254,-0.01660508857267473,-0.00016605088572674731,102.58541016774396,101.38322506706017,0.05116512939651737,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.04,0.09,0.5,0.1,0.0,0.21391623737874826,20.852816031493557,20.85378644940122,0.03981160131571157,-0.000970417907662835,-9.70417907662835e-06,102.58012066548224,101.37225290977383,0.05116512939651737,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.04,0.09,0.5,0.3,-0.8,0.21391623737874826,20.852816031493557,20.9001540398799,0.03844031306616919,-0.047338008386343944,-0.00047338008386343944,102.53685641379342,101.37729545766558,0.05137794499843372,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.04,0.09,0.5,0.3,-0.4,0.21391623737874826,20.852816031493557,20.874402698563117,0.03912930751800684,-0.021586667069559695,-0.00021586667069559696,102.54666311997764,101.37029261592228,0.05137794499843372,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.04,0.09,0.5,0.3,0.0,0.21391623737874826,20.852816031493557,20.850184968273243,0.039709070426418774,0.0026310632203134787,2.6310632203134787e-05,102.55210919456098,101.36336188567073,0.05137794499843372,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.04,0.09,0.5,0.6,-0.8,0.21391623737874826,20.852816031493557,20.95281766649511,0.037211930077749915,-0.10000163500155423,-0.0010000163500155424,102.50468714581989,101.36340916686352,0.0567459540962478,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.04,0.09,0.5,0.6,-0.4,0.21391623737874826,20.852816031493557,20.904166951892375,0.03869844146415374,-0.051350920398817834,-0.0005135092039881783,102.51998038118299,101.36008648731723,0.0567459540962478,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.04,0.09,0.5,0.6,0.0,0.21391623737874826,20.852816031493557,20.862722844990056,0.040025339268965496,-0.009906813496499467,-9.906813496499467e-05,102.53625995944995,101.3581841104482,0.0567459540962478,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.04,0.09,2.0,0.1,-0.8,0.24164844725048848,20.877538216928702,20.900169568351924,0.04262727488939485,-0.0226313514232217,-0.00022631351423221702,102.59362906475899,101.39925985012323,0.07241446790357238,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.04,0.09,2.0,0.1,-0.4,0.24164844725048848,20.877538216928702,20.88525463464427,0.04278527552261185,-0.007716417715567303,-7.716417715567303e-05,102.60375183098584,101.38991289175026,0.07241446790357238,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.04,0.09,2.0,0.1,0.0,0.24164844725048848,20.877538216928702,20.866619232165593,0.04283914299363442,0.010918984763108597,0.00010918984763108597,102.59657851862613,101.37718390013792,0.07241446790357238,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.04,0.09,2.0,0.3,-0.8,0.24164844725048848,20.877538216928702,20.921146932560234,0.04156411990343953,-0.04360871563153168,-0.0004360871563153168,102.56047691871453,101.38755506575839,0.07249744735282151,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.04,0.09,2.0,0.3,-0.4,0.24164844725048848,20.877538216928702,20.893364760366712,0.04220070329841461,-0.01582654343800982,-0.0001582654343800982,102.57217155711353,101.37940967694621,0.07249744735282151,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.04,0.09,2.0,0.3,0.0,0.24164844725048848,20.877538216928702,20.864117253975106,0.04273868162188253,0.01342096295359596,0.00013420962953595962,102.57360636692553,101.36977812025388,0.07249744735282151,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.04,0.09,2.0,0.6,-0.8,0.24164844725048848,20.877538216928702,20.969609795309665,0.04015292103772127,-0.09207157838096336,-0.0009207157838096336,102.51927357636887,101.37198456620632,0.07473111318294823,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.04,0.09,2.0,0.6,-0.4,0.24164844725048848,20.877538216928702,20.918904784454874,0.04154866252539627,-0.04136656752617185,-0.00041366567526171847,102.53772309704502,101.36705599446621,0.07473111318294823,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.04,0.09,2.0,0.6,0.0,0.24164844725048848,20.877538216928702,20.87316676221163,0.04280466024651373,0.004371454717073675,4.371454717073675e-05,102.55244933878437,101.36253696819307,0.07473111318294823,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.01,0.5,0.1,-0.8,0.28422482195816473,20.954702113600383,21.043868988686036,0.055096540567995754,-0.08916687508565246,-0.0008916687508565246,102.60812995477549,101.40572032366406,0.07213511631815381,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.01,0.5,0.1,-0.4,0.28422482195816473,20.954702113600383,21.01112345050809,0.055460669922043335,-0.05642133690770734,-0.0005642133690770734,102.61152372012883,101.39148201235174,0.07213511631815381,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.01,0.5,0.1,0.0,0.28422482195816473,20.954702113600383,20.97545882201476,0.05564366542525102,-0.020756708414378267,-0.00020756708414378265,102.59593357197745,101.37348800530278,0.07213511631815381,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.01,0.5,0.3,-0.8,0.28422482195816473,20.954702113600383,21.10851091894381,0.05318036689354777,-0.15380880534342722,-0.0015380880534342722,102.55745453388579,101.38831580941047,0.0722990032037042,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.01,0.5,0.3,-0.4,0.28422482195816473,20.954702113600383,21.04135564092932,0.05441164839125517,-0.08665352732893794,-0.0008665352732893794,102.55951998067187,101.37494026110403,0.0722990032037042,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.01,0.5,0.3,0.0,0.28422482195816473,20.954702113600383,20.97381827575038,0.05547747218122516,-0.01911616214999512,-0.0001911616214999512,102.55533034130245,101.36106489699475,0.0722990032037042,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.01,0.5,0.6,-0.8,0.28422482195816473,20.954702113600383,21.214523188158783,0.0505998750497328,-0.2598210745583991,-0.002598210745583991,102.51827730889376,101.36900218535281,0.07623139983915225,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.01,0.5,0.6,-0.4,0.28422482195816473,20.954702113600383,21.104848347044538,0.05308128795198275,-0.15014623344415412,-0.0015014623344415412,102.52491888031334,101.36025345377212,0.07623139983915225,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.01,0.5,0.6,0.0,0.28422482195816473,20.954702113600383,20.995045640256432,0.05536855372898165,-0.04034352665604857,-0.00040343526656048566,102.5315788973719,101.35273078338258,0.07623139983915225,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.01,2.0,0.1,-0.8,0.24610900980314518,20.883211122231756,20.98610178791374,0.05170449172766029,-0.1028906656819828,-0.001028906656819828,102.59094431630082,101.39703727443481,0.038165216885207076,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.01,2.0,0.1,-0.4,0.24610900980314518,20.883211122231756,20.958632446180452,0.052015449396995345,-0.07542132394869583,-0.0007542132394869583,102.59091839295019,101.38355002724087,0.038165216885207076,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.01,2.0,0.1,0.0,0.24610900980314518,20.883211122231756,20.92900327284083,0.052163839474288966,-0.045792150609074156,-0.00045792150609074155,102.57702144629715,101.36769477334835,0.038165216885207076,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.01,2.0,0.3,-0.8,0.24610900980314518,20.883211122231756,21.03800373829808,0.05006763894431711,-0.15479261606632377,-0.0015479261606632377,102.54579915066388,101.38097425440603,0.03841479609373873,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.01,2.0,0.3,-0.4,0.24610900980314518,20.883211122231756,20.98177935305627,0.051124336590409276,-0.09856823082451527,-0.0009856823082451526,102.54661805603459,101.36865101150958,0.03841479609373873,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.01,2.0,0.3,0.0,0.24610900980314518,20.883211122231756,20.92666487075567,0.052018947606345296,-0.043453748523912594,-0.00043453748523912593,102.5434322117228,101.35665174829953,0.03841479609373873,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.01,2.0,0.6,-0.8,0.24610900980314518,20.883211122231756,21.125991892074204,0.047919012730974674,-0.24278076984244734,-0.0024278076984244733,102.50397262399834,101.36091650900731,0.04253474853753,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.01,2.0,0.6,-0.4,0.24610900980314518,20.883211122231756,21.033083629706518,0.05006066463522354,-0.1498725074747611,-0.0014987250747476111,102.510682927633,101.35395225748702,0.04253474853753,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.01,2.0,0.6,0.0,0.24610900980314518,20.883211122231756,20.944290006205783,0.05199452010346863,-0.06107888397402661,-0.0006107888397402661,102.51978790052017,101.34882286854717,0.04253474853753,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.04,0.5,0.1,-0.8,0.2902410091384727,20.970045086678724,21.052295928106517,0.05558670636824225,-0.08225084142779338,-0.0008225084142779338,102.61110554747853,101.40711787596146,0.0788332147104592,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.04,0.5,0.1,-0.4,0.2902410091384727,20.970045086678724,21.01917368890862,0.055950883546162226,-0.04912860222989579,-0.0004912860222989579,102.6151931157475,101.39279085697434,0.0788332147104592,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.04,0.5,0.1,0.0,0.2902410091384727,20.970045086678724,20.98297677908795,0.05613078244325203,-0.012931692409225093,-0.00012931692409225094,102.59930390287437,101.37446412347839,0.0788332147104592,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.04,0.5,0.3,-0.8,0.2902410091384727,20.970045086678724,21.118370949400077,0.053668684752471336,-0.14832586272135373,-0.0014832586272135373,102.56287837134052,101.39059611104254,0.0789558416157934,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.04,0.5,0.3,-0.4,0.2902410091384727,20.970045086678724,21.05050802412337,0.054900906110690026,-0.08046293744464705,-0.0008046293744464705,102.56549752691433,101.37706141292534,0.0789558416157934,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.04,0.5,0.3,0.0,0.2902410091384727,20.970045086678724,20.98174028148476,0.05596702934637778,-0.011695194806037534,-0.00011695194806037535,102.56047114515245,101.3626514699264,0.0789558416157934,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.04,0.5,0.6,-0.8,0.2902410091384727,20.970045086678724,21.224261782268147,0.05105618657297877,-0.25421669558942384,-0.0025421669558942385,102.51773040658829,101.3706628204415,0.08279355410065131,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.04,0.5,0.6,-0.4,0.2902410091384727,20.970045086678724,21.11301576116771,0.05354395451412889,-0.1429706744889856,-0.001429706744889856,102.52432370934982,101.36118399258083,0.08279355410065131,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.04,0.5,0.6,0.0,0.2902410091384727,20.970045086678724,21.00143891154557,0.05584335757067055,-0.03139382486684639,-0.00031393824866846385,102.5312528112882,101.35298152746074,0.08279355410065131,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.04,2.0,0.1,-0.8,0.2675930267055326,20.918199062591725,21.013837578639247,0.053563441038150125,-0.09563851604752216,-0.0009563851604752216,102.60202003834628,101.40231805231114,0.057608047481738214,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.04,2.0,0.1,-0.4,0.2675930267055326,20.918199062591725,20.984678209511056,0.05387752721148516,-0.0664791469193311,-0.000664791469193311,102.60469591560282,101.38852347953569,0.057608047481738214,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.04,2.0,0.1,0.0,0.2675930267055326,20.918199062591725,20.952732091683924,0.05401751357178399,-0.034533029092198575,-0.00034533029092198575,102.58983036564663,101.37142291627403,0.057608047481738214,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.04,2.0,0.3,-0.8,0.2675930267055326,20.918199062591725,21.07010764208524,0.05190139405276951,-0.1519085794935151,-0.001519085794935151,102.5612685593979,101.38793610213766,0.05770753084537923,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.04,2.0,0.3,-0.4,0.2675930267055326,20.918199062591725,21.011003595512843,0.05297140689964952,-0.09280453292111801,-0.0009280453292111801,102.56412964308373,101.37511206732401,0.05770753084537923,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.04,2.0,0.3,0.0,0.2675930267055326,20.918199062591725,20.951565582468287,0.05387429191296718,-0.03336651987656225,-0.00033366519876562253,102.55889878702109,101.36145901328966,0.05770753084537923,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.04,2.0,0.6,-0.8,0.2675930267055326,20.918199062591725,21.162749192200742,0.049627250613157696,-0.24455012960901712,-0.002445501296090171,102.51921429320019,101.37021473540358,0.060754156536721914,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.04,2.0,0.6,-0.4,0.2675930267055326,20.918199062591725,21.06476693902931,0.0517996318065475,-0.14656787643758662,-0.0014656787643758662,102.52844285954885,101.36140605830539,0.060754156536721914,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.04,2.0,0.6,0.0,0.2675930267055326,20.918199062591725,20.968437548988224,0.053780779917978874,-0.050238486396498416,-0.0005023848639649841,102.53619618170126,101.35352621766286,0.060754156536721914,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.09,0.5,0.1,-0.8,0.3,20.997409956153085,21.066545093339187,0.05639223796980568,-0.06913513718610176,-0.0006913513718610176,102.61595902970384,101.40938981504932,0.08999663955167482,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.09,0.5,0.1,-0.4,0.3,20.997409956153085,21.032805079028172,0.05675639054236007,-0.03539512287508728,-0.0003539512287508728,102.62109644586675,101.39490259097703,0.08999663955167482,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.09,0.5,0.1,0.0,0.3,20.997409956153085,20.99580461378505,0.05693073541070003,0.0016053423680340018,1.605342368034002e-05,102.60467016248633,101.37602547562581,0.08999663955167482,call,50000,42
Heston,100,80.0,0.8,-0.2231435513142097,0.05,0.5,12,0.08333333333333333,0.2886751345948129,0.09,0.09,0.5,0.3,-0.8,0.3,20.997409956153085,21.13440939370866,0.05446826412246326,-0.13699943755557342,-0.0013699943755557343,102.57028710425453,101.39371915220488,0.09008317429646626,call,50000,42
